Year,Installation,Source,PLOT,TREE,Seedlot,Replication,Metric,Management,Defect,Value
2022,HOODOO,Woods run,3,213,S028,R2,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Woods run,3,228,S028,R3,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Woods run,3,233,S028,R4,CALIPER GROWTH (MM),None,None,3.3
2022,HOODOO,Woods run,3,248,S028,R5,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Woods run,3,253,S028,R6,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Woods run,3,268,S028,R7,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Woods run,3,273,S028,R8,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Woods run,3,288,S028,R9,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Woods run,3,293,S028,R10,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,4,306,1121,R1,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,315,1121,R2,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,4,326,1121,R3,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,335,1121,R4,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,4,346,1121,R5,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,355,1121,R6,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,4,366,1121,R7,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,4,375,1121,R8,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,4,386,1121,R9,CALIPER GROWTH (MM),Major,Unhealthy,0.2
2022,HOODOO,Improved,4,395,1121,R10,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,4,304,2086,R1,CALIPER GROWTH (MM),None,None,2
2022,HOODOO,Improved,4,317,2086,R2,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,4,324,2086,R3,CALIPER GROWTH (MM),None,None,4.4
2022,HOODOO,Improved,4,337,2086,R4,CALIPER GROWTH (MM),None,None,4.8
2022,HOODOO,Improved,4,344,2086,R5,CALIPER GROWTH (MM),None,None,0.1
2022,HOODOO,Improved,4,357,2086,R6,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,364,2086,R7,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,377,2086,R8,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,4,384,2086,R9,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,4,397,2086,R10,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,308,2158,R1,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,313,2158,R2,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,328,2158,R3,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,4,333,2158,R4,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,348,2158,R5,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,4,353,2158,R6,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,368,2158,R7,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,4,373,2158,R8,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,388,2158,R9,CALIPER GROWTH (MM),None,None,2.5
2022,HOODOO,Improved,4,393,2158,R10,CALIPER GROWTH (MM),None,None,3.9
2022,HOODOO,Improved,4,307,2223,R1,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,314,2223,R2,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,4,327,2223,R3,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,334,2223,R4,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,347,2223,R5,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,354,2223,R6,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,4,367,2223,R7,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,374,2223,R8,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,4,387,2223,R9,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,4,394,2223,R10,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,4,305,4070,R1,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,4,316,4070,R2,CALIPER GROWTH (MM),None,None,2.7
2022,HOODOO,Improved,4,325,4070,R3,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,336,4070,R4,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,4,345,4070,R5,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,4,356,4070,R6,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,4,365,4070,R7,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,4,376,4070,R8,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,385,4070,R9,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,4,396,4070,R10,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,4,310,4078,R1,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,4,311,4078,R2,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,4,330,4078,R3,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,4,331,4078,R4,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,4,350,4078,R5,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,351,4078,R6,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,4,370,4078,R7,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,4,371,4078,R8,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,4,390,4078,R9,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,4,391,4078,R10,CALIPER GROWTH (MM),None,None,2.8
2022,HOODOO,Improved,4,303,5118,R1,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,4,318,5118,R2,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,4,323,5118,R3,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,338,5118,R4,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,4,343,5118,R5,CALIPER GROWTH (MM),Major,Unhealthy,1.4
2022,HOODOO,Improved,4,358,5118,R6,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,4,363,5118,R7,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,4,378,5118,R8,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,383,5118,R9,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,4,398,5118,R10,CALIPER GROWTH (MM),None,None,3.6
2022,HOODOO,Improved,4,301,5175,R1,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,4,320,5175,R2,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,321,5175,R3,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,340,5175,R4,CALIPER GROWTH (MM),None,None,2
2022,HOODOO,Improved,4,341,5175,R5,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,360,5175,R6,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,4,361,5175,R7,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,4,380,5175,R8,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,381,5175,R9,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,4,400,5175,R10,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,4,309,5193,R1,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,4,312,5193,R2,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,4,329,5193,R3,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,4,332,5193,R4,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,4,349,5193,R5,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,352,5193,R6,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,4,369,5193,R7,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,4,372,5193,R8,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,4,389,5193,R9,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,392,5193,R10,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,4,302,5195,R1,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,4,319,5195,R2,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,4,322,5195,R3,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,4,339,5195,R4,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,342,5195,R5,CALIPER GROWTH (MM),None,None,2.5
2022,HOODOO,Improved,4,359,5195,R6,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,362,5195,R7,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,4,379,5195,R8,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,4,382,5195,R9,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,4,399,5195,R10,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,407,1121,R1,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,414,1121,R2,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,5,427,1121,R3,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,5,434,1121,R4,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,447,1121,R5,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,5,454,1121,R6,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,467,1121,R7,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,5,474,1121,R8,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,5,487,1121,R9,CALIPER GROWTH (MM),None,None,3
2022,HOODOO,Improved,5,494,1121,R10,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,409,2086,R1,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,5,412,2086,R2,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,5,429,2086,R3,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,5,432,2086,R4,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,5,449,2086,R5,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,5,452,2086,R6,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,5,469,2086,R7,CALIPER GROWTH (MM),None,None,2.7
2022,HOODOO,Improved,5,472,2086,R8,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,5,489,2086,R9,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,5,492,2086,R10,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,5,403,2158,R1,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,418,2158,R2,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,5,423,2158,R3,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,5,438,2158,R4,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,5,443,2158,R5,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,5,458,2158,R6,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,5,463,2158,R7,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,5,478,2158,R8,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,5,483,2158,R9,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,5,498,2158,R10,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,408,2223,R1,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,413,2223,R2,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,5,428,2223,R3,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,5,433,2223,R4,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,5,448,2223,R5,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,5,453,2223,R6,CALIPER GROWTH (MM),None,None,4.4
2022,HOODOO,Improved,5,468,2223,R7,CALIPER GROWTH (MM),None,None,2.3
2022,HOODOO,Improved,5,473,2223,R8,CALIPER GROWTH (MM),None,None,0.5
2022,HOODOO,Improved,5,488,2223,R9,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,493,2223,R10,CALIPER GROWTH (MM),None,None,2
2022,HOODOO,Improved,5,410,4070,R1,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,411,4070,R2,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,5,430,4070,R3,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,5,431,4070,R4,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,5,450,4070,R5,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,5,451,4070,R6,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,5,470,4070,R7,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,5,471,4070,R8,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,490,4070,R9,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,5,491,4070,R10,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,402,4078,R1,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,5,419,4078,R2,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,5,422,4078,R3,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,5,439,4078,R4,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,5,442,4078,R5,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,459,4078,R6,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,5,462,4078,R7,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,479,4078,R8,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,482,4078,R9,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,499,4078,R10,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,5,401,5118,R1,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,420,5118,R2,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,5,421,5118,R3,CALIPER GROWTH (MM),Major,Unhealthy,1.6
2022,HOODOO,Improved,5,440,5118,R4,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,5,441,5118,R5,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,5,460,5118,R6,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,5,461,5118,R7,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,5,480,5118,R8,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,5,481,5118,R9,CALIPER GROWTH (MM),None,None,2.4
2022,HOODOO,Improved,5,500,5118,R10,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,5,406,5175,R1,CALIPER GROWTH (MM),None,None,0.8
2022,HOODOO,Improved,5,415,5175,R2,CALIPER GROWTH (MM),None,None,0.2
2022,HOODOO,Improved,5,426,5175,R3,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,435,5175,R4,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,5,446,5175,R5,CALIPER GROWTH (MM),None,None,0.9
2022,HOODOO,Improved,5,455,5175,R6,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,5,466,5175,R7,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,5,475,5175,R8,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,486,5175,R9,CALIPER GROWTH (MM),Major,Rodent,1.3
2022,HOODOO,Improved,5,495,5175,R10,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,405,5193,R1,CALIPER GROWTH (MM),None,None,2.7
2022,HOODOO,Improved,5,416,5193,R2,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,5,425,5193,R3,CALIPER GROWTH (MM),None,None,1.2
2022,HOODOO,Improved,5,436,5193,R4,CALIPER GROWTH (MM),None,None,2.5
2022,HOODOO,Improved,5,445,5193,R5,CALIPER GROWTH (MM),None,None,4.1
2022,HOODOO,Improved,5,456,5193,R6,CALIPER GROWTH (MM),None,None,5
2022,HOODOO,Improved,5,465,5193,R7,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,5,476,5193,R8,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,5,485,5193,R9,CALIPER GROWTH (MM),None,None,3.4
2022,HOODOO,Improved,5,496,5193,R10,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,5,404,5195,R1,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,5,417,5195,R2,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,5,424,5195,R3,CALIPER GROWTH (MM),None,None,0.4
2022,HOODOO,Improved,5,437,5195,R4,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,5,444,5195,R5,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,5,457,5195,R6,CALIPER GROWTH (MM),None,None,1
2022,HOODOO,Improved,5,464,5195,R7,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,5,477,5195,R8,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,5,484,5195,R9,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,5,497,5195,R10,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,6,509,1121,R1,CALIPER GROWTH (MM),None,None,4.1
2022,HOODOO,Improved,6,512,1121,R2,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,6,529,1121,R3,CALIPER GROWTH (MM),None,None,1.4
2022,HOODOO,Improved,6,532,1121,R4,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,6,549,1121,R5,CALIPER GROWTH (MM),None,None,3.2
2022,HOODOO,Improved,6,552,1121,R6,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,569,1121,R7,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,6,572,1121,R8,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,6,589,1121,R9,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,6,592,1121,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,502,2086,R1,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,6,519,2086,R2,CALIPER GROWTH (MM),None,None,4.6
2022,HOODOO,Improved,6,522,2086,R3,CALIPER GROWTH (MM),None,None,2.3
2022,HOODOO,Improved,6,539,2086,R4,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,6,542,2086,R5,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,6,559,2086,R6,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,6,562,2086,R7,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,6,579,2086,R8,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,6,582,2086,R9,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,6,599,2086,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,506,2158,R1,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,6,515,2158,R2,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,6,526,2158,R3,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,6,535,2158,R4,CALIPER GROWTH (MM),None,None,4.5
2022,HOODOO,Improved,6,546,2158,R5,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,6,555,2158,R6,CALIPER GROWTH (MM),None,None,2
2022,HOODOO,Improved,6,566,2158,R7,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,6,575,2158,R8,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,6,586,2158,R9,CALIPER GROWTH (MM),None,None,0.3
2022,HOODOO,Improved,6,595,2158,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,505,2223,R1,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,6,516,2223,R2,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,6,525,2223,R3,CALIPER GROWTH (MM),None,None,2.8
2022,HOODOO,Improved,6,536,2223,R4,CALIPER GROWTH (MM),None,None,3.8
2022,HOODOO,Improved,6,545,2223,R5,CALIPER GROWTH (MM),None,None,3.7
2022,HOODOO,Improved,6,556,2223,R6,CALIPER GROWTH (MM),None,None,2.8
2022,HOODOO,Improved,6,565,2223,R7,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,576,2223,R8,CALIPER GROWTH (MM),None,None,3
2022,HOODOO,Improved,6,585,2223,R9,CALIPER GROWTH (MM),None,None,4
2022,HOODOO,Improved,6,596,2223,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,501,4070,R1,CALIPER GROWTH (MM),None,None,2.6
2022,HOODOO,Improved,6,520,4070,R2,CALIPER GROWTH (MM),None,None,3.4
2022,HOODOO,Improved,6,521,4070,R3,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,6,540,4070,R4,CALIPER GROWTH (MM),None,None,4
2022,HOODOO,Improved,6,541,4070,R5,CALIPER GROWTH (MM),None,None,3.8
2022,HOODOO,Improved,6,560,4070,R6,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,6,561,4070,R7,CALIPER GROWTH (MM),None,None,3.1
2022,HOODOO,Improved,6,580,4070,R8,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,581,4070,R9,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,600,4070,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,508,4078,R1,CALIPER GROWTH (MM),None,None,4.9
2022,HOODOO,Improved,6,513,4078,R2,CALIPER GROWTH (MM),None,None,4.7
2022,HOODOO,Improved,6,528,4078,R3,CALIPER GROWTH (MM),None,None,2.2
2022,HOODOO,Improved,6,533,4078,R4,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,6,548,4078,R5,CALIPER GROWTH (MM),None,None,3.8
2022,HOODOO,Improved,6,553,4078,R6,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,568,4078,R7,CALIPER GROWTH (MM),None,None,2.5
2022,HOODOO,Improved,6,573,4078,R8,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,6,588,4078,R9,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,6,593,4078,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,504,5118,R1,CALIPER GROWTH (MM),None,None,1.3
2022,HOODOO,Improved,6,517,5118,R2,CALIPER GROWTH (MM),None,None,2.5
2022,HOODOO,Improved,6,524,5118,R3,CALIPER GROWTH (MM),None,None,4.2
2022,HOODOO,Improved,6,537,5118,R4,CALIPER GROWTH (MM),None,None,3.9
2022,HOODOO,Improved,6,544,5118,R5,CALIPER GROWTH (MM),None,None,3.9
2022,HOODOO,Improved,6,557,5118,R6,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,564,5118,R7,CALIPER GROWTH (MM),None,None,2.9
2022,HOODOO,Improved,6,577,5118,R8,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,6,584,5118,R9,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,6,597,5118,R10,CALIPER GROWTH (MM),None,None,3.1
2022,HOODOO,Improved,6,510,5175,R1,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,6,511,5175,R2,CALIPER GROWTH (MM),None,None,0.7
2022,HOODOO,Improved,6,530,5175,R3,CALIPER GROWTH (MM),None,None,0.6
2022,HOODOO,Improved,6,531,5175,R4,CALIPER GROWTH (MM),None,None,3
2022,HOODOO,Improved,6,550,5175,R5,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,6,551,5175,R6,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,570,5175,R7,CALIPER GROWTH (MM),None,None,3
2022,HOODOO,Improved,6,571,5175,R8,CALIPER GROWTH (MM),None,None,2.8
2022,HOODOO,Improved,6,590,5175,R9,CALIPER GROWTH (MM),None,None,3.8
2022,HOODOO,Improved,6,591,5175,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,503,5193,R1,CALIPER GROWTH (MM),None,None,3.4
2022,HOODOO,Improved,6,518,5193,R2,CALIPER GROWTH (MM),None,None,2.8
2022,HOODOO,Improved,6,523,5193,R3,CALIPER GROWTH (MM),None,None,3.1
2022,HOODOO,Improved,6,538,5193,R4,CALIPER GROWTH (MM),None,None,1.7
2022,HOODOO,Improved,6,543,5193,R5,CALIPER GROWTH (MM),None,None,3.1
2022,HOODOO,Improved,6,558,5193,R6,CALIPER GROWTH (MM),None,None,3.2
2022,HOODOO,Improved,6,563,5193,R7,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,6,578,5193,R8,CALIPER GROWTH (MM),None,None,1.9
2022,HOODOO,Improved,6,583,5193,R9,CALIPER GROWTH (MM),None,None,1.1
2022,HOODOO,Improved,6,598,5193,R10,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,507,5195,R1,CALIPER GROWTH (MM),None,None,4.1
2022,HOODOO,Improved,6,514,5195,R2,CALIPER GROWTH (MM),None,None,4.6
2022,HOODOO,Improved,6,527,5195,R3,CALIPER GROWTH (MM),None,None,1.5
2022,HOODOO,Improved,6,534,5195,R4,CALIPER GROWTH (MM),None,None,1.8
2022,HOODOO,Improved,6,547,5195,R5,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,6,554,5195,R6,CALIPER GROWTH (MM),Dead,Rodent,
2022,HOODOO,Improved,6,567,5195,R7,CALIPER GROWTH (MM),None,None,1.6
2022,HOODOO,Improved,6,574,5195,R8,CALIPER GROWTH (MM),None,None,3.8
2022,HOODOO,Improved,6,587,5195,R9,CALIPER GROWTH (MM),None,None,2.1
2022,HOODOO,Improved,6,594,5195,R10,CALIPER GROWTH (MM),Dead,Rodent,
